job_title,name_location,job_description
Remote Work From Home / Data Entry Clerk - Typing,Tmkstaffingrecruiting · Australia  1 week ago  · 345 applicants,"About the job
Remote Work From Home Jobs / Data Entry Clerk - Typing

This is your chance to start a long-lasting career with limitless opportunity. Discover the freedom you've been looking for by taking a minute to finish our online application.

Benefits:

Excellent weekly pay

Safe workplace

Multiple shifts are available from morning to night and no experience is required.

You will have adequate opportunity for growth

Part-time readily available - pick the days you want to work

A dedication to promote from within

Responsibilities:

Must have the ability to perform tasks with or without reasonable accommodation

Perform All Other Responsibilities As Appointed

Assist in creating a positive, professional and safe workplace

Qualifications:

No experience, Willing to train

Ability to work within established turnaround times

Must have excellent interpersonal skills and the ability to organize simultaneous tasks

Ability to analyze and apply company policies and procedures

Excellent verbal and written communication skills

Ability to work both independently and within a team environment

Ability to remain organized, give attention to detail, follow instructions and multi-task in a professional and effective way

Powered by Webbtree"
Data Entry/Food Packers,"Securitylockdistributors · Bathurst, New South Wales, Australia  1 week ago  · 18 applicants","About the job
The Data Entry Clerk/Human will be responsible for analyzing and interpreting large datasets to provide valuable insights and recommendations to the business. They will work closely with cross-functional teams to gather and analyze data, develop reports, and provide customized solutions to help the organization gain a competitive edge.

Responsibilities:

Analyze large data sets using advanced statistical techniques and tools to uncover trends, opportunities, and insights.

Develop, maintain and analyze performance metrics and reports that support data-driven decision-making processes.

Collaborate with stakeholders to identify business questions and translate them into data and analysis requirements.

Develop models and algorithms to help optimize business processes and drive efficiencies.

Design and execute A/B tests and experiments to identify opportunities for optimization.

Identify data quality issues and help to develop solutions to improve data integrity, accuracy, and completeness.

Manage data collection, cleansing, and manipulation processes to ensure data is readily accessible and easy to work with.

Prepare and present data-driven reports and insights to stakeholders, highlighting key findings and recommendations.

Qualifications:

1+ years of relevant experience in data analysis, preferably in the Internet and New Media industry.

Proven experience in analyzing large and complex datasets using SQL, R, Python, or related tools.

Strong analytical, critical thinking, and problem-solving skills.

Excellent communication and collaboration skills, with the ability to work effectively in a team environment.

Experience with data visualization tools such as Tableau, Power BI, or related tools.

Knowledge of statistical modeling, hypothesis testing, and A/B testing methodologies.

Familiarity with data management and ETL processes.

Powered by Webbtree"
Data Entry/Casual General,"Securitylockdistributors · Bundaberg, Queensland, Australia  1 week ago  · 7 applicants","About the job
The Data Entry Clerk/Human will be responsible for analyzing and interpreting large datasets to provide valuable insights and recommendations to the business. They will work closely with cross-functional teams to gather and analyze data, develop reports, and provide customized solutions to help the organization gain a competitive edge.

Responsibilities:

Analyze large data sets using advanced statistical techniques and tools to uncover trends, opportunities, and insights.

Develop, maintain and analyze performance metrics and reports that support data-driven decision-making processes.

Collaborate with stakeholders to identify business questions and translate them into data and analysis requirements.

Develop models and algorithms to help optimize business processes and drive efficiencies.

Design and execute A/B tests and experiments to identify opportunities for optimization.

Identify data quality issues and help to develop solutions to improve data integrity, accuracy, and completeness.

Manage data collection, cleansing, and manipulation processes to ensure data is readily accessible and easy to work with.

Prepare and present data-driven reports and insights to stakeholders, highlighting key findings and recommendations.

Qualifications:

1+ years of relevant experience in data analysis, preferably in the Internet and New Media industry.

Proven experience in analyzing large and complex datasets using SQL, R, Python, or related tools.

Strong analytical, critical thinking, and problem-solving skills.

Excellent communication and collaboration skills, with the ability to work effectively in a team environment.

Experience with data visualization tools such as Tableau, Power BI, or related tools.

Knowledge of statistical modeling, hypothesis testing, and A/B testing methodologies.

Familiarity with data management and ETL processes.

Powered by Webbtree"
Data Entry/Packers,"Securitylockdistributors · Tamworth, New South Wales, Australia  1 week ago  · 17 applicants","About the job
The Data Entry Clerk/Human will be responsible for analyzing and interpreting large datasets to provide valuable insights and recommendations to the business. They will work closely with cross-functional teams to gather and analyze data, develop reports, and provide customized solutions to help the organization gain a competitive edge.

Responsibilities:

Analyze large data sets using advanced statistical techniques and tools to uncover trends, opportunities, and insights.

Develop, maintain and analyze performance metrics and reports that support data-driven decision-making processes.

Collaborate with stakeholders to identify business questions and translate them into data and analysis requirements.

Develop models and algorithms to help optimize business processes and drive efficiencies.

Design and execute A/B tests and experiments to identify opportunities for optimization.

Identify data quality issues and help to develop solutions to improve data integrity, accuracy, and completeness.

Manage data collection, cleansing, and manipulation processes to ensure data is readily accessible and easy to work with.

Prepare and present data-driven reports and insights to stakeholders, highlighting key findings and recommendations.

Qualifications:

1+ years of relevant experience in data analysis, preferably in the Internet and New Media industry.

Proven experience in analyzing large and complex datasets using SQL, R, Python, or related tools.

Strong analytical, critical thinking, and problem-solving skills.

Excellent communication and collaboration skills, with the ability to work effectively in a team environment.

Experience with data visualization tools such as Tableau, Power BI, or related tools.

Knowledge of statistical modeling, hypothesis testing, and A/B testing methodologies.

Familiarity with data management and ETL processes.

Powered by Webbtree"
Data Entry/Pick Packers,"Securitylockdistributors · Sydney, New South Wales, Australia  1 week ago  · 11 applicants","About the job
The Data Entry Clerk/Human will be responsible for analyzing and interpreting large datasets to provide valuable insights and recommendations to the business. They will work closely with cross-functional teams to gather and analyze data, develop reports, and provide customized solutions to help the organization gain a competitive edge.

Responsibilities:

Analyze large data sets using advanced statistical techniques and tools to uncover trends, opportunities, and insights.

Develop, maintain and analyze performance metrics and reports that support data-driven decision-making processes.

Collaborate with stakeholders to identify business questions and translate them into data and analysis requirements.

Develop models and algorithms to help optimize business processes and drive efficiencies.

Design and execute A/B tests and experiments to identify opportunities for optimization.

Identify data quality issues and help to develop solutions to improve data integrity, accuracy, and completeness.

Manage data collection, cleansing, and manipulation processes to ensure data is readily accessible and easy to work with.

Prepare and present data-driven reports and insights to stakeholders, highlighting key findings and recommendations.

Qualifications:

1+ years of relevant experience in data analysis, preferably in the Internet and New Media industry.

Proven experience in analyzing large and complex datasets using SQL, R, Python, or related tools.

Strong analytical, critical thinking, and problem-solving skills.

Excellent communication and collaboration skills, with the ability to work effectively in a team environment.

Experience with data visualization tools such as Tableau, Power BI, or related tools.

Knowledge of statistical modeling, hypothesis testing, and A/B testing methodologies.

Familiarity with data management and ETL processes.

Powered by Webbtree"
Data Entry/Seasonal Casual,"Securitylockdistributors · Broken Hill, New South Wales, Australia  1 week ago  · 14 applicants","About the job
The Data Entry Clerk/Human will be responsible for analyzing and interpreting large datasets to provide valuable insights and recommendations to the business. They will work closely with cross-functional teams to gather and analyze data, develop reports, and provide customized solutions to help the organization gain a competitive edge.

Responsibilities:

Analyze large data sets using advanced statistical techniques and tools to uncover trends, opportunities, and insights.

Develop, maintain and analyze performance metrics and reports that support data-driven decision-making processes.

Collaborate with stakeholders to identify business questions and translate them into data and analysis requirements.

Develop models and algorithms to help optimize business processes and drive efficiencies.

Design and execute A/B tests and experiments to identify opportunities for optimization.

Identify data quality issues and help to develop solutions to improve data integrity, accuracy, and completeness.

Manage data collection, cleansing, and manipulation processes to ensure data is readily accessible and easy to work with.

Prepare and present data-driven reports and insights to stakeholders, highlighting key findings and recommendations.

Qualifications:

1+ years of relevant experience in data analysis, preferably in the Internet and New Media industry.

Proven experience in analyzing large and complex datasets using SQL, R, Python, or related tools.

Strong analytical, critical thinking, and problem-solving skills.

Excellent communication and collaboration skills, with the ability to work effectively in a team environment.

Experience with data visualization tools such as Tableau, Power BI, or related tools.

Knowledge of statistical modeling, hypothesis testing, and A/B testing methodologies.

Familiarity with data management and ETL processes.

Powered by Webbtree"
Junior Administrative Assistant/Data Entry (Remote),Tmkstaffingrecruiting · Australia  1 week ago  · 185 applicants,"About the job
Are you ready to embark on an exciting career journey in the world of data entry, all while enjoying the flexibility of remote work? We're seeking a talented and motivated Junior Data Entry Clerk to join our dynamic team. This entry-level opportunity is perfect for individuals who are eager to kickstart their careers and contribute to our mission from the comfort of their own homes.

Responsibilities:

 Accurately input data from various sources into our databases and systems. 
 Verify and cross-reference information to ensure data integrity. 
 Organize and maintain electronic and physical files in an efficient manner. 
 Assist in data cleaning, validation, and quality control processes. 
 Collaborate with team members to ensure data entry tasks are completed efficiently. 
 Prioritize tasks and meet deadlines to ensure timely data entry. 
 Uphold strict confidentiality and security standards when handling sensitive information. 

Qualifications:

 High school diploma or equivalent; college coursework a plus. 
 Strong attention to detail and exceptional organizational skills. 
 Basic computer proficiency, including experience with data entry software and Microsoft Office Suite. 
 Excellent written and verbal communication skills. 
 Ability to work independently and in a team, even in a remote setting. 
 Quick learner and adaptable to changing priorities. 
 Prior experience in data entry or related roles is a plus but not required. 

Benefits:

 Flexible Part-Time Hours: Enjoy the convenience of a part-time schedule that fits your lifestyle. 
 Remote Work: Work from the comfort of your own home, eliminating commuting time and expenses. 
 Learning Opportunities: Gain valuable experience and grow your skill set in data management. 
 Supportive Team: Join a collaborative team dedicated to your success. 
 Competitive Compensation: Receive competitive compensation based on your skills and commitment. 
 Career Growth: Opportunities for advancement within our organization. 

If you're a detail-oriented individual looking to take your first step into the world of data entry, we want to hear from you! Join our team and become an integral part of our mission. Apply today and start your journey toward a fulfilling career.

Our Company is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.

Powered by Webbtree"
Data Scientist,"I work for NSW · Sydney, New South Wales, Australia  5 days ago  · 18 applicants","About the job
About Us

The NSW Institute of Sport [NSWIS] is a high-performance sporting organisation that supports Australian athletes to become world’s best. We reach all regions of NSW with an Olympic and Paralympic training facility based at Sydney Olympic Park and high-performance hubs across NSW that provide world class daily training environments for our athletes and coaches. Our experts work in collaboration with partners within the national sporting system to create and deliver high performance support services and environments to prepare athletes and coaches for international competition.

About The Role

The Data Scientist will develop and deliver data science services to both internal and external client groups by executing high value data science initiatives. A strong focus will be increasing the advanced analytics capability within NSWIS by leading data science projects focused on organisational and athlete performance.

This role will play a significant part in the ongoing execution of an organisation wide road map and best practice approach to data science ensuring NSWIS develops an international reputation as a progressive leader and provides our athletes with access to world class performance environments and services.

This is a full-time position, attracting a salary range of $113,497 – $118,361 plus superannuation.? The contract period for this role is up to 31 December 2024 in line with the Olympic cycle.?

For further information about the role and the key accountabilities please see the job description.

About You

You will have:

Technical excellence in statistics, machine learning or computer engineering

Experience working with surveillance systems, longitudinal datasets, and/or sensor data particularly related to cloud-based data warehousing and reporting

Proven capability in project management as evidenced by formal qualifications and/or informal learning

Ability to work with various data sources, platforms and software and a proven ability to work with R, R Studio, Python, MS SQL Server, MongoDB, Snowflake or similar programs.

Demonstrated ability to deliver analysis using web apps and visualisation tools such as R Shiny, Streamlit, Power BI, or similar.

Demonstrated high level data science skills, including, experience with data wrangling and joining from multiple sources.

Demonstrated capacity to provide timely, compelling and concise advice to inform executive members, senior management and internal/external client groups to support decision making

Essential Requirements

Fluent programming skills: R or Python, and SQL

Intermediate/advanced knowledge of MS Office programs

Ability to transform data into meaningful information for stakeholders.

Sport Integrity Australia - Anti-Doping Fundamentals and annual update 2023

Applying for the role

To Apply For This Role Please Submit

A cover letter outlining how you meet the requirements and focus capabilities in the job description for the role (maximum 1 page)

An up-to-date CV outlining experience, qualifications and achievements (please include at least two referees)

A Response To The Pre-screening Questions Below

Provide a recent example of where you have utilised data science techniques to successfully inform organisational decision making. Please describe the problem, your data sources, and your approach. (you can provide code snippets to supplement your answer).

Give an example of a complex technical challenge you have encountered when working with diverse data sources. What was your process in terms of technologies and processes used to come to a resolution and what were your learnings from this?

If you would like to enquire about the role contact James McBrien at james.mcbrien@nswis.com.au

To apply complete your application via our Recruitment portal by midnight 2359 22 October 2023. Only those applications which address the selection criteria and focus capabilities will be considered by the Selection Panel.

This recruitment may be used to create a Talent Pool for similar future roles that may arise over the next 18?months.

For more information about the NSW Institute of Sport please visit www.nswis.com.au.

NSWIS is committed to protecting Children from harm. We require all applicants that will work with Children to undergo an extensive screening process prior to appointment.

Commitment to Diversity

The NSW Institute of Sport is committed to creating a diverse and inclusive workforce which reflects our community, sport partners and athletes. We encourage applications from suitable candidates including of all ages, genders, Aboriginal and Torres Strait Islander people, culturally and linguistically diverse groups, veterans, refugees, LGBTIQ+ community and people with disability."
Data Entry/Structural Draftsperson,"Securitylockdistributors · Brisbane, Queensland, Australia  1 week ago  · 6 applicants","About the job
The Data Entry Clerk/Human will be responsible for analyzing and interpreting large datasets to provide valuable insights and recommendations to the business. They will work closely with cross-functional teams to gather and analyze data, develop reports, and provide customized solutions to help the organization gain a competitive edge.

Responsibilities:

Analyze large data sets using advanced statistical techniques and tools to uncover trends, opportunities, and insights.

Develop, maintain and analyze performance metrics and reports that support data-driven decision-making processes.

Collaborate with stakeholders to identify business questions and translate them into data and analysis requirements.

Develop models and algorithms to help optimize business processes and drive efficiencies.

Design and execute A/B tests and experiments to identify opportunities for optimization.

Identify data quality issues and help to develop solutions to improve data integrity, accuracy, and completeness.

Manage data collection, cleansing, and manipulation processes to ensure data is readily accessible and easy to work with.

Prepare and present data-driven reports and insights to stakeholders, highlighting key findings and recommendations.

Qualifications:

1+ years of relevant experience in data analysis, preferably in the Internet and New Media industry.

Proven experience in analyzing large and complex datasets using SQL, R, Python, or related tools.

Strong analytical, critical thinking, and problem-solving skills.

Excellent communication and collaboration skills, with the ability to work effectively in a team environment.

Experience with data visualization tools such as Tableau, Power BI, or related tools.

Knowledge of statistical modeling, hypothesis testing, and A/B testing methodologies.

Familiarity with data management and ETL processes.

Powered by Webbtree"
Junior Data Scientist (Childcare Business Data Analysis),"TheirCare Pty Ltd · Glen Iris, Victoria, Australia  4 days ago  · 85 applicants","About the job
About Us: TheirCare is a leading and innovative childcare provider dedicated to ensuring the well-being and development of children in our care. We are seeking a talented Data Scientist with a specialization in business data analysis to join our team. Your role will focus on utilizing data-driven insights to enhance our childcare operations and drive improvements in the services we provide. Additionally, you will play a crucial role in designing the initial infrastructure and recommending software solutions to facilitate data analytics. If you are passionate about data, possess strong analytical skills, and want to contribute to the growth and success of our childcare organization, we want to hear from you.

Job Summary: As a Data Scientist specializing in analysis and infrastructure design, you will have a multifaceted role. You will analyse various aspects of our childcare services, identify areas for process improvement, and leverage data-driven recommendations to enhance the quality of care. Additionally, you will help design the initial infrastructure and recommend software solutions to support efficient data analytics. You will work closely with cross-functional teams to ensure that our childcare operations are optimized and aligned with our commitment to excellence.

Key Responsibilities
Data Analysis: Analyse childcare-related data to extract meaningful insights and support decision-making processes.
Process Improvement: Identify opportunities for optimizing childcare operations, including scheduling, resource allocation, and quality of care.
Infrastructure Design: Collaborate with IT teams to design the initial infrastructure required for efficient data storage and analysis.
Software Recommendations: Evaluate and recommend software solutions and tools to facilitate data analytics and reporting.
Model Development: Build predictive models and algorithms to solve childcare-related challenges and improve service delivery.
Collaboration: Collaborate with cross-functional teams, including childcare professionals, IT, and administrative staff, to implement data-driven solutions effectively.
Data Governance: Implement data governance practices to maintain data quality, privacy, and compliance with relevant regulations.
Reporting: Create and deliver data-driven reports and visualizations to communicate findings and recommendations to key stakeholders.
Continuous Improvement: Stay up to date with industry best practices and emerging technologies related to data analysis.
 Qualifications:
Bachelor's or Master's degree in Data Science or a related field.
Proven experience in data analysis, including data modelling and statistical analysis.
Strong programming skills in languages like Python, Java, R, or SQL.
Proficiency in data analysis and machine learning tools and frameworks (e.g., pandas, scikit-learn, TensorFlow).
Excellent problem-solving and critical-thinking abilities.
Strong communication skills and the ability to collaborate with childcare professionals and non-technical stakeholders.
Experience in the any industry involving booking or rostering data is a plus.
 Why TheirCare?
Opportunity to make a meaningful impact on childcare operations and children's well-being.
Supportive and collaborative work environment.
Competitive compensation package and benefits.
Professional growth and development opportunities.
 If you are a data-driven problem solver with a passion for improving business process, we invite you to apply for this rewarding opportunity. Join us at TheirCare and be part of a team dedicated to providing top-quality childcare services through data-driven excellence.

To apply, please submit your resume and a cover letter outlining your relevant experience and explaining why you are the ideal candidate for this position.

TheirCare is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees."
