job_title,name_location,job_description
Intern for IT Department,"DULWICH COLLEGE MANAGEMENT ASIA PACIFIC PTE. LTD. · Singapore, Singapore  6 days ago  · 11 applicants","About the job
This job is sourced from a job board. Learn More
We are seeking an intern for a short term assignment of up to four weeks to support our IT Department.

Role and Resonsibility

Support IT Department in Data Entry and Data Cleansing. 
Perform any tasks assigned by the IT department.
Managing technical documentation

Job Requirement

Interest in data or computer science. Math is advantageous.
Analytical or data focused experience 
Ability to prioritize tasks and efficiently manage time
Communication skills

Desired Skills and Experience
Technical Documentation, Management Skills, Microsoft Office, ICT, Data Entry, Process Optimisation, Communication Skills, Administrative Support, Able To Work Independently, Ability to Prioritize"
Software Testing Intern,"TRINAX PRIVATE LIMITED · Singapore, Singapore  1 week ago  · 12 applicants","About the job
This job is sourced from a job board. Learn More
As a Software Tester Intern, you will be assisting the QA team responsible for providing tactful, insightful feedback to maintain a good working relationship with other members of the software and project teams.

Whilst working as a software tester, it’s important for you to provide tactful, insightful feedback to maintain a good working relationship with other members of the software and project teams.

You will be given a unique learning opportunity to learn more about the business, Client's expectation and the work processes up to delivery and deployment of the projects. You will also have the chance to work with multiple discipline of the Company as well we external stakeholders.

Responsibilities

Review and analyze system specifications with an analytical mind and problem-solving aptitude
Collaborate with software team to develop effective strategies and test plans
Execute test cases (manual or automated) and analyze results
Create logs to document testing phases and defects, and report bugs and errors to development teams

Desired Skills and Experience
UAT, Agile, Scripting, Test Cases, Test Automation, JIRA, Python, Software Testing, Writing, Selenium, Business Analyst, Java, Test Automation Tools, Software Development, Test Management"
Software Intern,"KABAM PTE. LTD. · Singapore, Singapore  8 hours ago  · 2 applicants","About the job
This job is sourced from a job board. Learn More
Responsibilities

Develop software and write clean, modern, scalable, and maintainable code (for robots, frontend, or backend),
Participate in architecture/design discussions,
Investigate and diagnose computer software and hardware issues,
Monitor technology/industry trends and identify opportunities.

Requirements

Currently studying a degree in robotics, computer science, electrical engineering, or mechanical engineering,
Solid knowledge of at least one of the following programming languages:

○ Python,

○ Javascript,

○ C++.

Passion for robotics or AI,
Willingness to learn and break things.
Minimum is 3 months

If you are keen to apply, please apply with your resume via the following link:

https://sg.quickhr.co/view_job.php?jd=MTFxdWlja19ocl9yZWNydWl0bWVudA==&cd=NzU5cXVpY2tfaHJfcmVjcnVpdG1lbnQ=
Desired Skills and Experience
Interpersonal Skills, JavaScript, Python, Robotics, Team Player, Microsoft Word, Electrical Engineering, Software Development, Mechanical Engineering, C++"
IT Analyst *Fresh Diploma Grads are Welcome*,"BIOQUEST ADVISORY PTE. LTD. · Singapore, Singapore  1 week ago  · 13 applicants","About the job
This job is sourced from a job board. Learn More
Are you passionate about technology and programming, with a knack for solving business challenges on the fly and building relationships with clients?

As an IT Analyst at BioQuest, you'll receive training in emerging technologies such as Robotic Process Automation, Smart Workflow, Intelligent Document Processing, and Machine Learning. You'll work alongside our experienced consultants on client projects, gaining hands-on experience in system design, development, testing, documentation, deployment, and support. You'll also interact directly with clients throughout the project lifecycle, gathering user requirements, providing design advice, and conducting UAT.

A typical day as an IT Analyst might include assisting senior consultants in facilitating client workshops, developing automation according to user requirements, preparing test scripts and cases, conducting UAT, and preparing for system go-live.

To excel in this role, you should hold a Diploma in Information Technology, Engineering, or a related field, with experience in programming using .Net Framework (vb.NET, C#) and Object-Oriented Programming (OOP). Exposure to Intelligent Automation technologies like RPA (UiPath, Laiye), Workflow (Nintex, K2), and Intelligent Document Processing (Abbyy) is advantageous. You should be an enthusiastic learner with strong analytical and problem-solving skills, a good communicator, a customer service-oriented thinker, and a team player.

Join us at BioQuest and enjoy learning opportunities in emerging technologies, mentorship with experienced technical consultants, a supportive and collaborative work environment, and a clear career growth path for top performers. We are an equal opportunity employer committed to promoting diversity, ethics, and inclusiveness.
Desired Skills and Experience
Communication, Machine Learning, UAT, Analytic Problem Solving, Highly Resourceful, Information Technology, Robotic Process Automation, SQL, System Design, Python, Vbnet, Team Player, Programming"
AI Research Engineer,"PERSOLKELLY SINGAPORE PTE. LTD. · Singapore, Singapore  1 week ago  · 24 applicants","About the job
This job is sourced from a job board. Learn More
Job Description

Conduct cutting-edge research in the field of recommendation & search, natural language processing and deep learning.
Develop AI-enabled products and services with other groups in the company
Collaborate with world-class organizations in academia projects

Skills / Qualifications

Possess Master degree or above in Computer Science, statistics, applied mathematics, or have equivalent research experiences
Demonstrate the ability to generate new ideas and innovate
Have 3 years of academic or industrial working experiences in recommendation & search, natural language processing, deep learning, machine learning, or related fields
Have strong programming skills, experienced in one or more programming languages including but not limited to: C/C++, Java, Python.

Interested candidate who wish to apply for this position, please click on APPLY NOW

EA License No.: 01C4394 | PERSOLKELLY Singapore Pte Ltd

EA Registration No.: R22107871 | Peng Ming Hui

By sending us your personal data and curriculum vitae (CV), you are deemed to consent to PERSOLKELLY Singapore Pte Ltd and its local and overseas subsidiaries and affiliates collecting, using and disclosing your personal data to prospective employers/companies based in any country for purposes of evaluating suitability for employment, conducting reference checks, administering employment related services, complying with Government’s COVID-19 health advisories and such other purposes stated in our privacy policy. Our full privacy policy is available at www.persolkelly.com.sg. If you wish to withdraw your consent, please drop us an email to let us know. Please feel free to contact us if you have any queries.
Desired Skills and Experience
Market Research, Machine Learning, Microsoft PowerPoint, Psychology, Microsoft Office, Microsoft Excel, Academia, Natural Language Processing, Electrical, Economics, Python, Statistics, Java, Applied Mathematics, Able To Work Independently, C++"
Data Analyst,"BIOLOGIC TECHNIK PRIVATE LIMITED · Singapore, Singapore  1 week ago  · 64 applicants","About the job
This job is sourced from a job board. Learn More
We are seeking talents who are motivated and analytical to join our team as a Data Analyst. We are working on an enterprise level ML model among the top operators in healthcare and other industries. This job provides practical experience in data analysis, machine learning, algorithms in a nascent ML application.

Primary Responsibility

 Carry out data preparation using statistical and other methods.
 Carry out machine learning projects in data training and inference.
 Design and build analysis model to generate training and hypothesis testing.
 Collate and manage project results for follow-on projects development.
 Review ML and algorithmic models from technical journals. Provide pros/cons analysis to shortlist for feasibility testing.
 Perform data analytics on datasets for preparation and data insights for ML tuning.

Requirement

 Degree in Data Science, Physics, Statistics, Mathematics, or Computer Science.
 Strong analytical and problem-solving skills.
 Competent in Python data analysis, ML tools etc.
 Familiar with various ML framework and algorithmic programming methods.
 New graduates is welcome but must have practical experience in data analytics and ML.

Benefits

 Work in a dynamic pace and product rich environment.
 Able to work with and experience best-of-breed software design and implement experts.
 Abundance of deep-tech learning experience.
 Progression between Data Analyst and Data Scientist roles.
 Actual Renumeration depends on experience.

Desired Skills and Experience
Tableau, Machine Learning, Microsoft Excel, Data Analysis, Healthcare, Physics, Mathematics, Tuning, SQL, Python, Software Design, Statistics, Data Science, Data Analytics, Databases, Data Visualization"
Data Analyst (Python),"HYPERSCAL SOLUTIONS PTE. LTD. · Singapore, Singapore  2 weeks ago  · 86 applicants","About the job
This job is sourced from a job board. Learn More
Company Description

Beyondsoft International (Singapore) Pte. Ltd. was set up in 2007 and established as the regional headquarters for the Southeast Asia (SEA) and European markets in September 2015. Based on our vision of ""Using technology to promote social progress, economic development and become a global customer preferred partner"" and our concept of ""Beyond your expectations"", Beyondsoft is committed to provide our customers in countries along the ""Belt and Road"" with comprehensive solutions and products and creating commercial value for customers to realizing continuous businesses development.

Our Core Business Includes

IT development servicesProviding customers with IT consulting, software research and development, software and hardware testing, system integration and operation and maintenance, data analysis and other services;
New retail solutions and productsThrough intelligent products, helping small and medium-sized enterprises (SMEs) realize the digital transformation of their daily operations;
Internet of Things (IoT) platform and solutionsComprehensive use of IoT, artificial intelligence, big data, cloud computing and other technologies to provide IoT solutions for intelligent upgrades in cities, parks, buildings and industries, to create a smart future.

For more information, please visit www.beyondsoft.com.

Responsibilities

Collect, clean, transform, interpret data and analyze results using statistical techniques
Develop and implement databases and data collection systems
Maintain databases/data systems
Present the findings and translate the data into understandable document
Assist with data mining and data visualization
Identify trends, analyze and interpret trend or pattern
Deliver deep insights with the appropriate analytics methodologies and techniques
Update static data and action all new data set up to ensure that the data within the systems remains accurate and up to date
Communicate with colleagues and stakeholders to gather data requirements

QUALIFICATIONS

Diploma in Information Technology or related field
Minimum 1-year experience in data analysis or related field
Candidate with analytic background, preferably know PowerBI and proficient in spreadsheet will be an advantage
Able to communicate well and explain complex data in simple form to stakeholders
Strong analytic skills with the ability to collect, organize and disseminate large amount of information with attention to detail and accuracy
Knowledge of statistics and experience using statistical packages for analyzing datasets (Excel, SPSS, SAS, Tableau, etc.)
Candidate with engineering background will be a distinct advantage
Familiar with python or R-programming for data analysing will be a distinct advantage
Open to more junior candidate who have passion about complex data, or who love and manage data!

Please note that your application will be sent to and reviewed by the direct employer - Beyondsoft International (Singapore) Pte Ltd
Desired Skills and Experience
Business Intelligence, Data Analysis, Data Modeling, Business Analysis, Business Analytics, Business Intelligence Tools, Statistics, Data Analytics, Databases, Data"
Machine Learning Engineer,"FREEZONEX PTE. LTD. · Singapore, Singapore  4 days ago  · 23 applicants","About the job
This job is sourced from a job board. Learn More
Reponsibilities

Design, develop, and optimize deep learning models to process time series and related data.
Handle raw data, perform data cleaning, feature engineering, and preprocessing to ensure data quality and suitability.
Conduct model training and optimization in a cloud computing environment to achieve efficient model training and tuning.
Integrate developed machine learning models into the supOS for real-time data processing and intelligent decision-making.
Utilize MLOps tools to manage the lifecycle of models, including model deployment, monitoring, maintenance, and updates, and detect and address performance issues.
Apply signal processing techniques to process raw signal data sensors and devices generated to extract valuable information and features.
Collaborate with R&D teams to meet customer requirements.
Continuously stay updated with the latest developments in machine learning and deep learning to maintain current knowledge and skills in the field.

Requirements

Graduation from a top-tier university with a degree in Machine Learning, Computer Science, Electrical Engineering, Mathematics, etc.
Experience with deep learning on time-series data, such as RNN/LSTM/Self-Attention.
Knowledge of training neural networks in cloud environments (GCP/AWS) and distributed systems.
Experience or education in signal processing data cleaning.
Genuine work experience in software development, with a strong background in Python.
Hands-on experience with deep learning in PyTorch and MLOps tools.

Desired Skills and Experience
TensorFlow, Machine Learning, Engineering Mathematics, Cloud Computing, Mathematics, Data Quality, Tuning, PyTorch, Distributed Systems, Python, Sensors, Data Science, Electrical Engineering, Software Development, Signal Processing"
Entry level/ Junior Software Developer,"DEZIRE TECHNOLOGIES PTE. LTD. · Singapore, Singapore  1 week ago  · 98 applicants","About the job
This job is sourced from a job board. Learn More
We are hiring Entry level/ Junior Software Developer, who is passionate about software programming.
 Polytechnic Diploma in Computer Science, information technology, Software Engineering, or related discipline.
 Exposure to programming skills during academic projects or internship assignment.
 Fresh Graduates or experienced professionals in Software programming.
 Should have strong interest in software programming.
 Develop User interface Scripts for Automation.
 Should have basic knowledge in Robotic process automation.
 Strong analytical /problem solving skills.
 Good communication skills – verbal and written, Good Team Player.
 Good learning attitude and willing to take up challenges
 Well-organised and attentive to details

Desired Skills and Experience
Team Development, Software Engineering, JavaScript, Information Technology, Robotic Process Automation, SQL, Good Communication Skills, Analytical Problem Solving, Team Player, Java, Software Development"
Data Entry Admin (Temp),"HUNTING ENERGY SERVICES PTE. LTD. · Singapore, Singapore  1 week ago  · 59 applicants","About the job
This job is sourced from a job board. Learn More
Key Responsibilities

Data Entry for new system migration
To assist in all administration duties
Other Admin or ad-hoc duties as assigned from time to time

Knowledge & Skills

Good in MS Office, IT Savy
Attention to details, Meticulous
Fast Learner
Fresh Graduates are welcome to apply

Desired Skills and Experience
Microsoft Office, Microsoft Excel, Administration, Data Entry, MS Office, Attention to Detail, Attention to Details, Spreadsheets, Administrative Support, Team Player, Microsoft Word, Able To Work Independently"
