job_title,name_location,job_description
Intern Web Developer,"team.blue Denmark · Skanderborg, Middle Jutland, Denmark  1 month ago  · 198 applicants","About the job
As an intern at team.blue you will become a part of one of Denmark’s leading and most innovative software companies. We deliver hosting and IT solutions such as webshops for more than 250.000 customers in brands like DanDomain and ScanNet.

The e-commerce development team 

We have one of Denmark’s leading webshop platforms HostedShop, which serves as the foundation for around 4000 webshops. Therefore, it is essential that we are always one step ahead and can offer the very best products to our clients.

You will become part of a young and dynamic team and work with experienced developers. To ensure that you get the best start possible, we will immediately include you in our buddy program. You can read more about the development team here.

The Stack 

At team.blue we love using the latest and most remarkable technologies available in modern web development. It is important to us that our products are state-of-the-art in all aspects, and this includes keeping the code relevant and up to date.

There Are Many Approaches And Frameworks To Navigate In Today's Industry, And Different Teams Often Come To Different Conclusions. As An Intern At Team.blue You Will Primarily Be Working With These Technologies

JavaScript 
PHP / Smarty 
HTML 
CSS 

Any experience with modern web development is good, and if you already have experience with the above technologies, that is a big plus.

Current Project 

We are currently working on a new vision for our webshops. The project is mission-critical because we must be able to give our customers a great experience. This involves all aspects of modern e-commerce. Because the competition is fierce, we need to provide webshops with state-of-the-art performance, SEO, user experience, which in the end increases sales.

We expect you to be a part of this incredible journey where we bring our webshops into a new era.

We offer 

An optimized environment for learning and practicing the art of web development, where you will have time to properly explore and understand the whole development process but also get a lot of hands-on experience with code architecture and design.

Breakfast and lunch are included in the offer and you will be invited to participate in all social events.

Practicalities

We expect that the internship period is a part of your education. Additionally, it is an advantage if you are studying computer science or a similar field of study.

Duration and start date: Approximately 4 months, but we are flexible both ways. We are flexible regarding the start date, we prefer to start in January/February 2024.

Working hours: Approximately 37 hours a week between 8-16. If you already have a student job, we can be flexible with your working hours.

Workplace: Højvangen 4, Skanderborg. The bus stops right outside our doors.

Questions and application 

Do you wish to apply for the internship, please use the apply button! Whether you apply in English or Danish is entirely up to you.

Do you have any questions about the internship, you are welcome to contact Christian Leth at christian.leth@team.blue.

We hold regular interviews, so please send your application and other relevant material (e.g. GitHub) to us as quickly as possible.

We would like to make it clear that this internship opportunity we are offering is unpaid.

Med mere end 250.000 kunder er team.blue Denmark én af Danmarks førende leverandører af hosting til små- og mellemstore virksomheder. team.blue Denmark består af en række succesfulde brands, der henvender sig til hver sin målgruppe på det danske hostingmarked. team.blue Denmark beskæftiger ca. 200 højt specialiserede medarbejdere på kontorer i Skanderborg og København. Vi er den danske del af gruppen team.blue, som er en europæisk tech-gigant med 26 kontorer og over 2000 medarbejdere rundt omkring i Europa."
Data Entry Clerk,"Toward Jobs Online · Århus, Middle Jutland, Denmark  5 days ago  · 35 applicants","About the job
Work from Home Survey Taker (Side Gig)

We are looking for people who are motivated to participate in paid research across the country and local areas. Join this Work from Home Denmark Market Research Panel Today.

You have two options when it comes to paid research : you can either take part in person or online. This is a great way for you to make extra income at home as data entry clerk.

Compensation

Work from home and take surveys to earn Money.
There are many payment options, including PayPal, direct checks, and online virtual gift cards codes.
Opportunities to earn rewards.

Responsibilities

Take part with work from home surveys/studies by following written and oral instructions.
Participate in research focus groups.
Each panel receives a complete written study.
If products or services are provided, you must actually use them.

Needs

You must have a working camera on your smart phone or a webcam on your desktop/laptop.
Access to reliable internet connection is essential.
You would like to be fully involved in one or more of these topics.
Capacity to understand and follow written and oral instructions.

Job Benefits

Participation in online and in-person discussions.
If you work remotely, there is no commute.
No minimum hrs. This is a work from home job.
Get free samples from our partners and sponsors for your feedback on their products.
Participate in product testing and see products before the public.
Part-Time job. Work from Home.

To apply for this job, click the ""Apply"" button.

Anyone looking for part-time, short-term work at home work is welcome to apply. No previous experience is necessary. This is an excellent opportunity to earn a side income by doing flexible remote work from home.

 Please note that this is an opportunity to earn extra money from home and should not be considered as a full time job."
Data Entry- mumbai,V-Tech Data Outsourcing · Greater Odense Area  3 weeks ago  · 0 applicants,"About the job
This job is sourced from a job board. Learn More
Hi

Greetings for the day!!!

V- Tech Data Outsourcing

*Home Based Offline / Online/ Manual Jobs*

Are You Looking For The Best Legitimate Genuine Online/Offline Part Time/Full Time

Work From Home Jobs In India? If Yes You Are Welcome

We Are Leading In This Field Since 2018 Start 4 Type Home Based Data Entry Work.

Take First Step to

Earn The Income You Deserve!-

We have providing Four types of projects that you can easily do such as -

Home Based Jobs.

Simple Offline Typing ( per page 100 Rs/- )
Manual Form Filing Work (Handwriting Per page 100/-)
Excel Numerical Entry (6 Rs/ Per Rows...)
 Digital Form Filing (4 Rs/ Per Form...)

Job Features

 No Hard Target
 No Internet Required To Do Job At Home/Office.
Can work in group also.
 Hassle free earning guarantee.

earning Guarantee will be given in written.

Earn Up to Rs.15,000/ TO 65,000/- per month

Students/housewives/Job seekers can apply

You can work in groups also.

 Any query or help please contact our team Call / WhatsApp - HR Neha : 9594356005

( mon. to sat. 10am to 6pm Sunday closed)

E-mail:v-tech2018@outlook.com

Regards ,

V- Tech Data Outsourcing

This job is provided by Shine.com"
Computer Operater,V-Tech Data Outsourcing · Greater Odense Area  3 weeks ago  · 0 applicants,"About the job
This job is sourced from a job board. Learn More
Hi

Greetings for the day!!!

V- Tech Data Outsourcing

*Home Based Offline / Online/ Manual Jobs*

Are You Looking For The Best Legitimate Genuine Online/Offline Part Time/Full Time

Work From Home Jobs In India? If Yes You Are Welcome

We Are Leading In This Field Since 2018 Start 4 Type Home Based Data Entry Work.

Take First Step to

Earn The Income You Deserve!-

We have providing Four types of projects that you can easily do such as -

Home Based Jobs.

Simple Offline Typing ( per page 100 Rs/- )
Manual Form Filing Work (Handwriting Per page 100/-)
Excel Numerical Entry (6 Rs/ Per Rows...)
 Digital Form Filing (4 Rs/ Per Form...)

Job Features

 No Hard Target
 No Internet Required To Do Job At Home/Office.
Can work in group also.
 Hassle free payment guarantee.

Payment Guarantee will be given in written.

Earn Up to Rs.15,000/ TO 65,000/- per month

Students/housewives/Job seekers can apply

You can work in groups also.

Any query or help please contact our team Call / WhatsApp - HR Vruta :9594356005

( mon. to sat. 10am to 6pm Sunday closed)

E-mail:v-tech2018@outlook.com

Regards ,

V- Tech Data Outsourcing

This job is provided by Shine.com"
Data Entry English Typist Computer Based,V-Tech Data Outsourcing · Greater Odense Area  1 week ago  · 4 applicants,"About the job
This job is sourced from a job board. Learn More
Hi

Greetings for the day!!!

V- Tech Data Outsourcing

*Home Based Offline / Online/ Manual Jobs*

Are You Looking For The Best Legitimate Genuine Online/Offline Part Time/Full Time

Work From Home Jobs In India? If Yes You Are Welcome

We Are Leading In This Field Since 2018 Start 4 Type Home Based Data Entry Work.

Take First Step to

Earn The Income You Deserve!-

We have providing Four types of projects that you can easily do such as -

Home Based Jobs.

Simple Offline Typing ( per page 100 Rs/- )
Manual Form Filing Work (Handwriting Per page 100/-)
Excel Numerical Entry (6 Rs/ Per Rows...)
 Digital Form Filing (4 Rs/ Per Form...)

Job Features

 No Hard Target
 No Internet Required To Do Job At Home/Office.
Can work in group also.
 Hassle freeearning guarantee.

earningGuarantee will be given in written.

Earn Up to Rs.15,000/ TO 65,000/- per month

Students/housewives/Job seekers can apply

You can work in groups also.

 Any query or help please contact our team Call / WhatsApp - HRNeha :9594356005 

( mon. to sat. 11am to 6pm Sunday closed)

E-mail:v-tech2018@outlook.com

Regards ,

V- Tech Data Outsourcing

This job is provided by Shine.com"
Notepad Typing Jobs,V-Tech Data Outsourcing · Greater Odense Area  1 week ago  · 3 applicants,"About the job
This job is sourced from a job board. Learn More
Hi

Greetings for the day!!!

V- Tech Data Outsourcing

*Home Based Offline / Online/ Manual Jobs*

Are You Looking For The Best Legitimate Genuine Online/Offline Part Time/Full Time

Work From Home Jobs In India? If Yes You Are Welcome

We Are Leading In This Field Since 2018 Start 4 Type Home Based Data Entry Work.

Take First Step to

Earn The Income You Deserve!-

We have providing Four types of projects that you can easily do such as -

Home Based Jobs.

Simple Offline Typing ( per page 100 Rs/- )
Manual Form Filing Work (Handwriting Per page 100/-)
Excel Numerical Entry (6 Rs/ Per Rows...)
 Digital Form Filing (4 Rs/ Per Form...)

Job Features

 No Hard Target
 No Internet Required To Do Job At Home/Office.
Can work in group also.
 Hassle free payment guarantee.

Payment Guarantee will be given in written.

Earn Up to Rs.15,000/ TO 65,000/- per month

Students/housewives/Job seekers can apply

You can work in groups also.

Any query or help please contact our team Call / WhatsApp - HR Neha :9594356005

( mon. to sat. 11am to 6pm Sunday closed)

Regards ,

V- Tech Data Outsourcing

This job is provided by Shine.com"
Research Internship,"Presidents Institute · Copenhagen, Capital Region, Denmark  4 months ago  · 9 applicants","About the job
Ønsker du at kickstarte din karriere og komme foran andre i din årgang? Brænder du for at investere i din professionelle og personlige udvikling, samt er du interesseret i at komme helt tæt på, hvordan man bygger og driver virksomheder. Vil du være del af et exceptionelt team af talentfulde og drevne mennesker med stor erfaring i at bygge succesfulde virksomheder? I så fald kan du være den rigtige til vores Talent Internship Program.

Vores Mission

Presidents Institute er en af Nordens ledende facilitatorer af toplederes udviklings- og uddannelsesprogrammer, og vores drøm er at hjælpe alle professionelle udleve deres fulde potentiale ved at sikre den rigtige inspiration, viden og netværk.

Vi er drevet af vores overbevisning om at uddannelse og udvikling sker gennem hele livet og passioneret omkring at hjælpe professionelle overkomme ""the Experience Trap"". Presidents Institute har i dag 30 ansatte og over 1000 aktive topledere som medlemmer. Vi er aktive i Danmark, Sverige, og Finland med hovedkontor placeret i hjertet af København.

Din Mission

Vi leder efter exceptionelle talenter til kickstarte deres karriere og varetage essentielle opgaver i virksomheden gennem vores Talent Internship Program. Du vil opnå en stejl læringskurve ved at have fuldt ejerskab over dine egne projekter og resultater. Du vil være højre hånd til vores CEO eller anden top leder i virksomheden og sidde med om bordet, når vigtige beslutninger træffes.

Dine Opgaver

Du vil arbejde ud af vores HQ i København, hvor du vil få en mentor som tager del i din udvikling. Din opgaver vil variere og kan bl.a. indeholde:

Drive og udvikle vores process for Leads til vores salgsteam med fokus på at øge antal og kvalitet
Støtte vores kontakt til medlemmer for at udvikle vores medlemsrejse
Understøtte vores finance team med rapportering og hjælpe med inddrivelse af penge
Kommunikation på SoMe eks. LinkedIn posts, osv. 

Hvad vi tilbyder dig

Som del af vores Talent Internship Program bliver du del af et skræddersyet program som er bygget til at udvikle talent indenfor forretning og entreprenørskab, og som historisk har udviklet CEOs og andre ledere til vores virksomheder. Du får muligheden for et betalt internship, hvor du vil opleve:

Indsigt i hvordan man bygger og driver virksomheder ved at være del af bestyrelseslokalet, når beslutninger træffes
Et givende professionelt netværk af ambitiøse talenter, inspirerende mennesker og C-level erhvervsledere
Muligheden for at kickstarte din karriere med ansvar for vigtige projekter som vil skubbe dig ud af din komfort zone

Hvad vi forventer fra dig

Du besidder exceptionel arbejdsmoral og ""high sense of urgency"". Du besidder et stort drive og ønsker at være den bedste til det du gør. Du tager ejerskab over dine opgaver, er proaktiv i dine handlinger og følger dine forpligtelser og opgaver til dørs. Du er ydmyg og deler vores passion for at bygge virksomheder.

Vi forventer også at du:

Har gennemført STX, HHX eller HTX med top karakter
Har erfaring fra at arbejde deltid eller fra andre ekstra aktiviteter"
UI/UX Designer (internship),"MindPal · Århus, Middle Jutland, Denmark  1 month ago  · 32 applicants","About the job
We are looking for a UI/UX Designer (internship)

The candidate for the UX/UI designer internship will be responsible for designing user interfaces for various mobile applications and websites, creating prototypes, conducting user testing, and analyzing data obtained from tests.

They will have the opportunity to gain valuable experience in design and improve their skills using graphic design and prototyping tools.

By working with a team, they will have the chance to see what it's like to work in the UX/UI design industry and learn best practices applied in this field.

Details

 We are looking for someone interested in interning in the UX/UI design department
 The internship will last for a period of 3 months
 Required skills include proficiency in graphic design tools and basic prototyping tools
 The candidate should have a high-quality portfolio that showcases projects in the field of UX/UI design
 Experience in designing mobile applications and websites will be an additional advantage
 The intern will participate in designing user interfaces, creating prototypes, conducting user testing, and analyzing data
 We offer compensation and the opportunity to gain valuable experience in a dynamic team
 Interested individuals are requested to submit their CV and portfolio (if exist)"
UI/UX Designer (internship),"MindPal · København, Capital Region, Denmark  1 month ago  · 187 applicants","About the job
We are looking for a UI/UX Designer (internship)

The candidate for the UX/UI designer internship will be responsible for designing user interfaces for various mobile applications and websites, creating prototypes, conducting user testing, and analyzing data obtained from tests.

They will have the opportunity to gain valuable experience in design and improve their skills using graphic design and prototyping tools.

By working with a team, they will have the chance to see what it's like to work in the UX/UI design industry and learn best practices applied in this field.

Details

 We are looking for someone interested in interning in the UX/UI design department
 The internship will last for a period of 3 months
 Required skills include proficiency in graphic design tools and basic prototyping tools
 The candidate should have a high-quality portfolio that showcases projects in the field of UX/UI design
 Experience in designing mobile applications and websites will be an additional advantage
 The intern will participate in designing user interfaces, creating prototypes, conducting user testing, and analyzing data
 We offer compensation and the opportunity to gain valuable experience in a dynamic team
 Interested individuals are requested to submit their CV and portfolio (if exist)"
Work From Home Data Entry Clerk,"Toward Jobs Online · Copenhagen, Capital Region, Denmark  5 days ago  · 81 applicants","About the job
Work from Home Survey Taker (Side Gig)

We are looking for people who are motivated to participate in paid research across the country and local areas. Join this Work from Home Denmark Market Research Panel Today.

You have two options when it comes to paid research : you can either take part in person or online. This is a great way for you to make extra income at home as data entry clerk.

Compensation

Work from home and take surveys to earn Money.
There are many payment options, including PayPal, direct checks, and online virtual gift cards codes.
Opportunities to earn rewards.

Responsibilities

Take part with work from home surveys/studies by following written and oral instructions.
Participate in research focus groups.
Each panel receives a complete written study.
If products or services are provided, you must actually use them.

Needs

You must have a working camera on your smart phone or a webcam on your desktop/laptop.
Access to reliable internet connection is essential.
You would like to be fully involved in one or more of these topics.
Capacity to understand and follow written and oral instructions.

Job Benefits

Participation in online and in-person discussions.
If you work remotely, there is no commute.
No minimum hrs. This is a work from home job.
Get free samples from our partners and sponsors for your feedback on their products.
Participate in product testing and see products before the public.
Part-Time job. Work from Home.

To apply for this job, click the ""Apply"" button.

Anyone looking for part-time, short-term work at home work is welcome to apply. No previous experience is necessary. This is an excellent opportunity to earn a side income by doing flexible remote work from home.

 Please note that this is an opportunity to earn extra money from home and should not be considered as a full time job."
