job_title,name_location,job_description
Internship For Full Stack Programmer,"Huacomm Telecommunications Engineering (M) Sdn Bhd · Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia  4 days ago  · 1 applicant","About the job
This job is sourced from a job board. Learn More
Job Responsibility
Participate in the entire application lifecycle, focusing on coding and debugging
Write clean code to develop functional web applications
Troubleshoot and debug applications
Perform UI tests to optimize performance
Manage cutting-edge technologies to improve legacy applications
Collaborate with Front-end developers to integrate user-facing elements with server-side logic
Gather and address technical and design requirements
Provide training and support to internal teams
Build reusable code and libraries for future use
Liaise with developers, designers and system administrators to identify new features
Follow emerging technologies
Job Requirements
Degree/Diploma in Computing Science or equivalent
In-depth understanding of the entire web development process (design, development and deployment)
Hands on experience with programming languages like PHP, Laravel, MySQL
Hands on experience on Rest API.
Working knowledge of CMS framework
Familiarity with front-end languages (e.g., HTML, JavaScript and CSS)
Excellent analytical and time management skills
Teamwork skills with a problem-solving attitude
Job Benifits
Basic Salary can go up to RM850
Training Provided
Allowance Provided
5 Working days
Near LRT Chan Sow Lin Station
Opportunity to become permanent staff after internship 
Lunch Gathering"
Internship for Mobile App Developer,"Sales Connection · Subang Jaya, Selangor, Malaysia  1 week ago  · 11 applicants","About the job
This job is sourced from a job board. Learn More
Building apps and business management systems for various organizations. We are looking for interns to contribute in developing our mobile apps and web systems.

Openings available for Web and Mobile App Developer intern (backend, web and mobile app)

Priority will be given to those who has good understanding of the following: 
Flutter
Vue.js
Automation and Unit Testing
Javascript, PHP development and MySQL (Frontend & Backend)
AJAX PHP and LARAVEL framework
SQL & MySQL databases
Familiar with JSON and building backend scripts
Experience is not compulsory but an added advantage. Please highlight this in your application answer if you know any of the items above

Most important criteria - 
You know where to find good food
You see the good in the world and want to make a difference wherever you go.
During the internship period, you will be exposed to these areas:Responsibilities (depending on position): 
Mobile App API and Backend Development
Website and API Development
Manual, automated testing, programming, and product deployment
Requirements
We treat interns as an integral part of the team, your codes will be used by many users, therefore it is important that you are responsible and deliver excellent work.
You are required to bring your laptop with previous projects you have done during the interview
Candidate must possess or currently pursuing a Bachelor's Degree in Computer Science/Information Technology or equivalent.
Required skill(s): Programming Skills.
Internship position for a duration of 5 to 6 months (shorter duration will be considered if you already have experience in coding)
 [Apply now at https://my.hiredly.com/jobs/jobs-malaysia-sales-connection-job-internship-for-mobile-app-developer]"
"Intern Solution Engineer (Cybersecurity, Identity)","Bright Nexus (M) Sdn Bhd · Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia  3 weeks ago  · 21 applicants","About the job
This job is sourced from a job board. Learn More
Key Roles & Responsibilities
Serve as the first point of contact for security solutions' technical support.
Primary responsibility for technical execution/ delivery of security solutions to customers.
Provide implementation, documentation, support of project-wide information of security solution, practices, and policies.
Frequent interaction is required with client's solution architect, 3rd party developer, project managers and other stakeholders involved.
Technical research to meet customer requirements.
Contribute to building security knowledge base and sharing it across the organization.
 [Apply now at https://my.hiredly.com/jobs/jobs-malaysia-bright-nexus-m-sdn-bhd-job-intern-solution-engineer-cybersecurity-identity]

Requirements
Must possess Bachelor's Degree in IT or related field (must indicate CGPA in CV).
Required skillset: JAVA, XML, JAVA Script.
Strong communication skills in oral and written English.
Strong will to develop skills in cybersecurity and to learn new technologies.
Highly organized, self-motivated, have good time management and able to work under minimum supervision.
Pleasant personality and able to work as a team player.
Candidate must be Malaysian."
ICDC - Technology Analyst - Systems Engineering - MY - KL / Penang,"Deloitte · Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia  1 day ago  · 10 applicants","About the job
At Deloitte, we offer a unique and exceptional career experience to inspire and empower talents like you to make an impact that matters for our clientsDate: 14 Oct 2023

Service Line / Portfolios: Enterprise Technology & Performance

Location:

Kuala Lumpur, MY

Who We Are

Deloitte Consulting Southeast Asia (SEA) is the largest consulting practice in Southeast Asia, with more than 2500 professionals across 8 geographies - Brunei, Indonesia, Malaysia, Myanmar, Philippines, Singapore, Thailand and Vietnam.

Our seamless regional set up provides our consultants with geographic mobility and exposure to diverse industries, people, and projects. We help our clients tackle some of the most complex problems in the world, providing end-to-end strategy, implementation, and operational solutions to first tier national players, MNCs, and Fortune 500 companies.

If you love challenges and value making an impact, we welcome you to apply!

What We Offer

We offer a unique and exceptional career experience to inspire and empower talents like you to make an impact that matters for our clients, people and community. Regardless of your aspirations, Deloitte offers you a highly inclusive and collaborative workplace with unrivalled opportunities to realise your full potential.

At Deloitte Consulting SEA, we are committed in providing you with the opportunity to:

Excel - Hone technical as well as leadership skills and make an impact by solving complex client problems

Grow - Grow your career by laying out multiple learning pathways and a clear progression path

Network - Meet and work with a diverse and iconic network of international colleagues and clients

Belong - Be a part of an inclusive community that respects diverse backgrounds, voices and interests

Harmonise - Experience an understanding working environment that prioritizes personal well-being

What is Innovation & Cloud Development Centre (ICDC)?

Cloud is transforming the way technology enables the business. It represents a radical shift in how IT services are obtained, used, and managed. Companies are navigating through the various cloud options and deciding between private, public, or a combination across different and dynamic provider ecosystems.

ICDC is a hub of development and delivery centres that augments the Deloitte Consulting Southeast Asia practice. We create cutting-edge solutions for clients across the region.

We offer a unique and exceptional career experience to inspire and empower talents in Software Engineering where we focus on building innovative technology and cloud solutions. You will have chance to work as front and full stack development mobile tech, API and low code development.

As a Technology Analyst within ICDC team, you are part of a technology team who will do the systems and solution customization, and cloud development. You will put future-forward thinking into projects that push the edges of technology to support the change of our clients. You will establish and nurture positive working relationships with teams and clients with the intention to exceed client expectation.

Work you’ll do: 

Support systems and technology build and development working with the leads in designing, building, integration, and testing of the systems to meet the business and technical requirements 
Facilitate technical decision making, documentation, and communication for Program technical/engineering efforts and business stakeholders 
Collaborate with Project Managers, Technical Leads, and Developers to monitor the integration of dependent technical systems per the implementation plan 
Validate that the system build fulfill business and technical requirements 
Provide technical analysis, support, and guidance that adhere to Enterprise policies/standards for Project teams developing IT solutions at various SDLC phases 
Assess and diagnose problems, identify root causes of technical problems, recommend solutions, and facilitate the implementation of these solutions 

Enough About Us, Let's Talk About You

Bachelor’s Degree in the Computer Science, Software Engineering, Information Technology, or any related disciplines.
Knowledge in programming include Java, .NET, SQL, JavaScript, ReactJS, Mobile (React Native, Swift, Kotlin)
Knowledge of systems engineering and its applications
Experience in IT project management (e.g., schedules, risks/issues, reporting)

Requisition ID: 100632

In Malaysia, the services are provided by Deloitte and other related entities in Malaysia (""Deloitte in Malaysia""), which are affiliates of Deloitte Southeast Asia Ltd. Deloitte Southeast Asia Ltd is a member firm of Deloitte Touche Tohmatsu Limited. Deloitte in Malaysia, which is within the Deloitte Network, is the entity that is providing this Website."
Internship For Android Developer,"Huacomm Telecommunications Engineering (M) Sdn Bhd · Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia  1 month ago  · 10 applicants","About the job
This job is sourced from a job board. Learn More
Job Responsibility
Support the entire application lifecycle (concept, design, test, release and support)
Produce fully functional mobile applications writing clean code
Gather specific requirements and suggest solutions
Write unit and UI tests to identify malfunctions
Troubleshoot and debug to optimize performance
Design interfaces to improve user experience
Liaise with Product development team to plan new features
Ensure new and legacy applications meet quality standards
Perform time profiling and memory leaks assessment.
Research and suggest new mobile products, applications and protocols
Stay up to date with new technology trends
Job Requirements
Proven work experience as a Mobile developer
Demonstrable portfolio of released applications on the App store or the Android market
General knowledge of programming languages like Swift and Java
In-depth knowledge of framework/library like Flutter/React Native
General knowledge on JavaScript, CSS, Bootstrap, jQuery, ReactJS, Vue JS for collaboration.
Experience with third-party libraries and APIs (Integration)
Familiarity with OOP design principles
Excellent analytical skills with a good problem-solving attitude
Ability to perform in a team environment
Job Benifits
Training
Allowance"
Data Scientist (Technology based Company),"BTC Recruitment Malaysia - Executive Search Recruitment Agency · Pahang, Malaysia  5 days ago  · 1 applicant","About the job
Open Position: Data Scientist (Technology based Company)

A reputable Technology based Company is hiring Data Scientist to join their team based in the Pahang office.

Key responsibilities include:

Leverage data to understand users and their product usage, developing insights that apply to product, marketing, and business strategy. 
Partner with executives, product managers, engineers, marketers, designers to translate data insights into smarter decisions and applications. 
Establish and manage KPIs that measure the health of the business, product performance, and customer experience quality. 
Build dashboards and reporting processes to monitor business and product trends. 
Develop frameworks, tools, and best practices to apply data insights towards business questions. 
Conduct analyses and build models that identify opportunities and drive growth. 
Analyze experiment data, communicate results, and drive decisions. 
Potential projects may include forecasting business performance, developing data personas, and modeling customer health. 

Key requirements include:

Undergraduate and/or graduate degree in Math, Statistics, Engineering, Computer Science, or other quantitative field 
Excellent SQL skills and some experience with either Python or R 
Proven ability to wrangle large datasets, explore and utilize raw data feeds 
Demonstrated aptitude toward Data Storytelling and Root Cause Analysis using data 
Ability to deliver on tight timelines and prioritize multiple tasks while maintaining quality and details 

If you are interested, please send your CV to lai@btcrecruitment.com for a confidential discussion.

Visit www.btcrecruitment.com today.

Please take note that we will only be in touch if your application is shortlisted.

#InformationTechnology #IT #datascientist #datamining #analytics #Tableau #ETL #Phyton #R #SQL #CV #career #jobs #jobsmalaysia #btcmalaysia #btcrecruitment #jobsMalaysia #Malaysia"
Internship - System Administrator (IT Students),"Innity · Petaling Jaya, Selangor, Malaysia  3 weeks ago  · 14 applicants","About the job
This job is sourced from a job board. Learn More
Configuring and maintaining the computer system, including hardware, system software, hosting, desktop and peripherals.
Configuring and maintaining the network, internet and vpn.
Diagnosing and resolving hardware, software, networking, and system issues when they arise.
Replacing and upgrading defective or outdated components when necessary.
Monitoring system performance to ensure everything runs smoothly and securely.
Researching and recommending new approaches to improve the computer system, and network.
Troubleshoot technical issues, and providing technical support when requested.
Documenting any processes which employees need to follow in order to successfully work within our computing system.
New accounts set-up and administration, and manage staff and user credentials and frameworks.
Ensure systems are secure and protected from breach or viruses
Disposal of obsolete / unuse equipments.
 [Apply now at https://my.hiredly.com/jobs/jobs-malaysia-innity-sdn-bhd-job-internship-system-administrator-it-students]
CGPA of 3.0 or above.
Fluent in English; excellent communication, interpersonal and presentation skills.
A resourceful individual with good planning, communication and problem-solving skills.
Ambitious, and motivated to work in a fast-paced environment 
Energetic, enthusiastic and adaptable.
Team player with dynamic leadership capabilities.
Computer literate and able to work independently.
Available for a minimum 3-month(s) internship duration."
Internship For Frontend Mobile Application Developer,"Huacomm Telecommunications Engineering (M) Sdn Bhd · Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia  1 month ago  · 9 applicants","About the job
This job is sourced from a job board. Learn More
Job Responsibility
Support the entire application lifecycle (concept, design, test, release and support)
Produce fully functional mobile applications writing clean code
Gather specific requirements and suggest solutions
Write unit and UI tests to identify malfunctions
Troubleshoot and debug to optimize performance
Design interfaces to improve user experience
Liaise with Product development team to plan new features
Ensure new and legacy applications meet quality standards
Perform time profiling and memory leaks assessment.
Research and suggest new mobile products, applications and protocols
Stay up to date with new technology trends
Job Requirements
Proven work experience as a Mobile developer
Demonstrable portfolio of released applications on the App store or the Android market
General knowledge of programming languages like Swift and Java
In-depth knowledge of framework/library like Flutter/React Native
General knowledge on JavaScript, CSS, Bootstrap, jQuery, ReactJS, Vue JS for collaboration.
Experience with third-party libraries and APIs (Integration)
Familiarity with OOP design principles
Excellent analytical skills with a good problem-solving attitude
Ability to perform in a team environment
Job Benifits
Training
Allowance"
Intern,"DKSH · Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia Reposted  4 days ago  · 11 applicants","About the job
Job Summary
Assist in the development process for building .NET applications using ASP.NET, C#. As part of this internship, you’ll learn how to develop and test code efficiently while gaining real world experience working on applications that support our customers. With mentoring from Senior Developers, the intern will learn multiple systems and be able to use their skills in multiple projects and maintenance, and coordinate with the rest of the team working on different layers of the infrastructure.

General Responsibilities
Responsible for parts of the development, integration, and implementation of features of the software, as well as the R&D research and documentation aspects that come with the project.
Support projects through entire Software Development Lifecycle (SDLC) by participating in the requirements analysis and research gathering (R&D) process, and/or writing documentation such as technical specifications, user guides, and other forms of documentation.
Assist in system improvements and bug fixing; Track support ticket progress, and ensure tickets are successfully implemented through following up with developers and QA team. 


Functional Knowledge

Basic understanding of general IT knowledge.
Familiarity with the .NET framework, and proven experience developing C#/.NET scripts, programs, or applications.
Understand and able to operate Microsoft Office tools such as Word, Excel, and Power Point.
Structured and self-disciplined approach to working – able to work on own initiative.
Good interpersonal skills – able to communicate effectively with IT colleagues and business users.
Able to work under pressure and to tight timelines.
Must be organized, accurate and able to work in a fast-paced environment.
Time management and good understanding and ability to priorities multiple conflicting activities.
Adapts a flexible work schedule as per the demands.
Internship duration preferably minimum 4 months
Available to start in in June or July"
Internship For Backend Developer,"Huacomm Telecommunications Engineering (M) Sdn Bhd · Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia  4 days ago  · 1 applicant","About the job
This job is sourced from a job board. Learn More
Job Responsibility

Participate in the entire application lifecycle, focusing on coding and debugging
Write clean code to develop functional web applications
Troubleshoot and debug applications
Perform UI tests to optimize performance
Manage cutting-edge technologies to improve legacy applications
Collaborate with Front-end developers to integrate user-facing elements with server-side logic
Gather and address technical and design requirements
Provide training and support to internal teams
Build reusable code and libraries for future use
Liaise with developers, designers and system administrators to identify new features
Follow emerging technologies

Job Requirements

Degree/Diploma in Computing Science or equivalent
In-depth understanding of the entire web development process (design, development and deployment)
Hands on experience with programming languages like PHP, Laravel, MySQL
Hands on experience on Rest API.
Working knowledge of CMS framework
Familiarity with front-end languages (e.g., HTML, JavaScript and CSS)
Excellent analytical and time management skills
Teamwork skills with a problem-solving attitude

Job Benifits

Basic Salary can go up to RM850
Training Provided
Allowance Provided
5 Working days
Near LRT Chan Sow Lin Station
Opportunity to become permanent staff after internship 
Lunch Gathering"
Internship For Frontend Mobile Application Developer,"Huacomm Telecommunications Engineering (M) Sdn Bhd · Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia  1 month ago  · 1 applicant","About the job
This job is sourced from a job board. Learn More
Job Responsibility

Support the entire application lifecycle (concept, design, test, release and support)
Produce fully functional mobile applications writing clean code
Gather specific requirements and suggest solutions
Write unit and UI tests to identify malfunctions
Troubleshoot and debug to optimize performance
Design interfaces to improve user experience
Liaise with Product development team to plan new features
Ensure new and legacy applications meet quality standards
Perform time profiling and memory leaks assessment.
Research and suggest new mobile products, applications and protocols
Stay up to date with new technology trends

Job Requirements

Proven work experience as a Mobile developer
Demonstrable portfolio of released applications on the App store or the Android market
General knowledge of programming languages like Swift and Java
In-depth knowledge of framework/library like Flutter/React Native
General knowledge on JavaScript, CSS, Bootstrap, jQuery, ReactJS, Vue JS for collaboration.
Experience with third-party libraries and APIs (Integration)
Familiarity with OOP design principles
Excellent analytical skills with a good problem-solving attitude
Ability to perform in a team environment

Job Benifits

Training
Allowance"
Malaysia | Content Moderator (English & Malay) | BPO - Content Moderation,Majorel North America · Greater Kuala Lumpur  2 days ago  · 289 applicants,"About the job
Are you passionate about social media? We are hiring for Content Moderator (English & Malay Speaking) to join the team to provide a better experience to millions of internet users. Join us today!

Why Join Us?

Competitive remuneration package (Basic Salary + Generous KPI bonus program + Shift Allowance + Annual Increment).
RM3000 flexi benefit per annum (Optical, Dental, IT gadget and also flight ticket when you travel !!)
Convenient working location (5 minutes walk from Ampang Park LRT station).
Excellent growth and advancement opportunities - we offer you support, skill development, coaching opportunity and training programs to help you succeed.
Employee engagement, recognition and appreciation program.
Annual Leave/ Sick Leave / Hospitalization Leave/ Birthday Leave / Child care or Elderly Care Leave/ Marriage Leave / Maternity Leave or Paternity Leave / Marriage Leave and many more.
Comprehensive insurance coverage (Group Health Hospitalization Insurance covering spouse + child).
Multinational working environment - Take you career to the next level working with people from different nationalities, background, culture.

Job Responsibilities

Responsible for evaluating online social media and advertising content in conjunction with policy.
Visually navigate and review images and text-based content through internally developed applications or client tools as appropriate.
Participate in meetings to discuss findings and ongoing recommendations.
Use internally developed applications to generate quality reports if required.
Maintain high quality deliverables in daily workflow.
Examine content which may include ad units, applications or web pages and record findings and opinions using web-based tools and workflow systems.
Work with engineering and linguistics to help improve the quality of next generation web services as required.
Work with exceptional attention to detail and deliver optimal quality and productivity levels through data analysis.

Job Requirements

Possess at least a Diploma/Bachelor Degree certificate in any field.
Excellent English & Malay language skills.
Comfortable with and understand that the job requires reviewing internet content that may be deemed inappropriate and/or contain explicit material.
Proven ability to deliver highest quality results while paying strict attention to detail.
Analytical, a quick learner, and have a penchant for providing a better experience for Internet users.
Ability to work in a fast paced environment with high volume and complex demands.
Strong team player that can remain positive during challenging assignments and balance priorities when necessary. Have a strong desire to learn continually and grow professionally.
Personal experience using internet websites and internet social communication tools.
If required by project: Strong knowledge of national and international political, historical and social news and figures in the media.
Strong work ethic and ability to work with minimal supervision.
Able to work on 24/7 rotational shift.

Apply Now"
UI/UX Designer Intern,"RedSquare Technologies Sdn Bhd · Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia  3 weeks ago  · 13 applicants","About the job
This job is sourced from a job board. Learn More
Our Methodologies 

You Can Expect To Work With Some Of These Responsibilities

We work with modern and proven technologies that allow us to solve business problems and deliver quality products as best as we can.
Gather and evaluate user requirements in collaboration with product managers and software engineers
Identify and troubleshoot UX problems (e.g. responsiveness)
Illustrate design ideas using storyboards, process flows, and sitemaps
Design graphic user interface elements for technologies products such as Web, Mobile Application and other 
Build page navigation buttons and search fields
Develop UI mockups and prototypes that clearly illustrate how the digital products function and look like
Create original graphic designs (e.g. images, sketches, and tables)
Prepare and present rough drafts to internal teams and key stakeholders
Conduct layout adjustments based on user feedback
Adhere to style standards on fonts, colors, and images
Minimum Qualifications
Degree in Design, Computer Science or any similar technical field of study, or equivalent practical experience.
Proven work experience as a UI/UX Designer or similar role 
Experience with any one of the following tools: Figma, Adobe XD, Zeplin, Adobe Illustrator, and Photoshop
Motivation to develop career and skills in designing.
Preferred Skill-sets
Portfolio of design projects 
Good time-management skills 
Team spirit; strong communication skills to collaborate internally and with external clients. 
 [Apply now at https://my.hiredly.com/jobs/jobs-malaysia-redsquare-technologies-sdn-bhd-job-ui-ux-designer-intern]"
IT Engineer,"Konica Minolta Malaysia · Petaling Jaya, Selangor, Malaysia  4 days ago  · 19 applicants","About the job
At Konica Minolta, our Mission is to be the ideal business partner of choice in Office Business and IT Services solutions. Through collaboration between our colleagues, partners and customers, we strive to enrich the society through constant innovation and development of solution-driven tools.

Job Brief

Responsible for providing customer support such as troubleshooting Machine, configure software, troubleshoot applications software(OS, MCS, BPS), any piece of computer related peripheral or software that customer would be using.

Job Responsibilities

Log and response to all 1st level support call, as single point of contact to resolve the ticket.
Provide level 2 & level 3 support to existing customer for all ITS solution via remotely or onsite.
Responsible on testing, troubleshoot network operating system, software and hardware.
Being familiar with network operating system, software and hardware.
Work within a ticketing system and create documentation for new processes.
Providing recommendations about support and information access.
Maintaining an updated inventory of software, software license/versioning, hardware contract and resources.
Demonstrated aptitude for continuous learning and innovative thinking.
Responsible to collaborate with internal team for support if required.
Responsible to communicate and records all incident raise during issue resolution.
Escalate to service team for printing issue that required technician onsite support
Escalate to vendor if solution that required vendor onsite/remote support
Performing any other IT related duties assigned.
Performing after hour on-call work when necessary.
Support remote users' problem from Branches where necessary.
Prepare log tickets on any users request attended and close the ticket upon issue resolved.
Prepare a resolution after each log tickets has been done.
Generate monthly incident report.
Documenting case studies and relevant IT processes and procedures, and adding to the knowledge base of the organization.
Performs any other ad-hoc task requested by supervisor/Manager.

If this role sounds like the opportunity you are looking for, don't hesitate to apply and let us discuss it further!

[NOTE] We regret to inform you that only shortlisted candidates will be reached out. If you were not shortlisted, we encourage you to have a look at other vacancies in Konica Minolta!"
Intern,"KK Supermart and Superstore Sdn Bhd · Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia  1 day ago  · 5 applicants","About the job
This job is sourced from a job board. Learn More
We have multiple internship programs in KK which are from the following departments:-
MIS Operations
MIS Applications
Marketing
Data Management
Purchasing
Human Resource (Recruitment or Foreign)
Administration
Procurement
All interns must be:-
In the midst of a Diploma or Degree
The internship program must be at least THREE (3) - FOUR (4) months period
Willing to learn
Great personality
 [Apply now at https://my.hiredly.com/jobs/jobs-malaysia-kk-supermart-and-superstore-sdn-bhd-job-intern-1]"
QA Software Tester Intern (Internship Program),"Stampede Solution - VOLARE® · Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia  1 month ago  · 18 applicants","About the job
Our Story

Stampede Holdings is a technology company that owns award winning products and brands including Stampede Solution, Telefonix, C-Pro, Volare and Knock2. We are headquartered in Malaysia with offices in Thailand, Philippines and Vietnam. Stampede is regional leader in financial technology solutions since 2002.

We operate in a casual and fun environment with a team of young and talented individuals - delivering quality software products that contributes significantly to the financial industry. At Stampede, we are committed to an environment that provides the autonomy and freedom to express your creativity and experiment on your curiosity.

Why join us?

For the past 21 years, we have been working diligently to position our software as a reputable and reliable technology solution to serve the entire ecosystem of the Accounts Receivable and Recovery Industry. Today we are servicing more than 180 clients, mainly Financial Institutions and Accounts Receivables Professionals and Agencies.

Our development involves Windows Forms and web applications, telephony (VOIP) technologies, predictive dialers, SMS gateways, and many other technologies to provide the complete solution for accounts receivable operations.

If you have the enthusiasm, energy, and creativity, desire a fulfilling job that is more than just some mundane regimented programming, looking forward to a company that allows you to grow your career, and want to be in the company of colleagues who love what they do, you are just right for us. We have a place for everyone with talent.

Our Benefits

Medical & Health Coverage
Hospitalization, Outpatient, & Dental? We care about employee's well-being, so don't worry, we got you covered!

Season Pass & Claimable Parking
No matter the frequency of you coming to the office, the Company bear the cost of your parking expenses via season pass & claimable parking.

Hybrid Working Arrangement
Enjoy the flexibility of working from home, and coming to the office only 1 - 2 times a week (Subject to type of roles and work nature)

Rewards & Recognition
We recognize top-performing employees, and award them via salary adjustments, incentives, performance bonus, and many more! 

Great Employee Engagement & Experience
From bi-weekly sports nights of badminton, bowling, to hikings, movie nights, festive celebrations; enjoy these activities at no cost & just have fun!

Women Empowerment: 40 for 40
For female employees who have served 40 months of employment in the Company, enjoy 120 consecutive days of maternity leave!

As a Software Tester Intern, you are required to study on Functional Specification Documents to provide timely and meaningful feedback to help ensure the best possible software solution.

Job Responsibilities
Create and execute detailed, comprehensive, and well-structured plan and test scenarios that form the strategy for ensuring solution reliability for a project given its unique needs and constraints.
Prioritize and plan testing activities.
Identify, record, document when the implementation falls short.
Perform thorough regression testing when bugs are resolved.
Apply testing processes for new and existing products to meet client needs.
Liaise with internal teams to identify & resolve QA needs.

Job Requirements
Bachelor's Degree in Computer Science or related field.
General computing and command-line knowledge.
Experience programming in any major language, and/or experience with testing tools such as Selenium, Appium, and Postman.
Excellent written and oral communication skills, self-motivated, and strong problem-solving skills.

Interested candidates please submit your application through Jobstore"
Product Analysts Intern,"Julytech Sdn Bhd · Petaling Jaya, Selangor, Malaysia  1 week ago  · 0 applicants","About the job
This job is sourced from a job board. Learn More
Are you driven, results-oriented and a team player?

Tunai's mission is to make business awesome for everyone by providing beauty businesses the technology and services they need to succeed.

At Tunai, we’re building a dream team whereby all of your colleagues are extraordinary at what they do and are highly effective collaborators.

It is on such a team that you learn the most, perform your best work, improve the fastest, and have the most fun.

If this is a journey you’d like to embark on, keep reading!
 Execute the day-to-day configuration, support, maintenance, improvement and development of our Salesforce CRM.
 Develop approaches and design technical solutions in Salesforce.
 You will be responsible for creating/ maintaining/ automating report for teams and improve process efficiency and performance
 Data extraction, mapping and analysis from various sets of financial and non-financial data
 Monitoring KPIs of the business, identifying causes/ trends and drive data-based decision-making through insightful reports
 Making sure the data is captured accurately in system, otherwise will need to find out what the root cause that causes the discrepancy
 Apply expertise in quantitative analysis and data visualization to tell the story behind the numbers and provide recommendations to leadership
 Partner with Engineering to optimize data tracking/quality and drive data warehouse improvements
Benefits

What makes working at Tunai awesome (and refreshing!):
 Our people - for real! are some of the smartest and most interesting people you can work with. Expect to do a lot of peer-learning.
 Culture of Candour. We embrace directness, hate bureaucracy, and move fast. If you’re tired of ‘corporate nonsense’ you’ll feel right at home.
 Impact not just effort. We recognize that results are not tied to the number of hours put in to achieve them. There’s no reward for long hours with poor results and there’s no penalty for going home on time when you’re producing excellent work. Of course, to be great, most of us have to put in considerable effort, but hard work and long hours is not how we measure or talk about a person’s contribution.
We Do Have All The Other Cool Perks Too
 Fully stocked fridge and pantry
 ice-cream, snacks, and more yums
 Apple Macbooks for everyone
 Mandarin & English speaker only
[Apply now at https://my.hiredly.com/jobs/jobs-malaysia-julytech-sdn-bhd-job-product-analysts-intern]"
AI Developer,"iHorizons · Bukit Banang Golf and Countries Club, Johore, Malaysia  3 months ago  · 114 applicants","About the job
We're looking for an AI Developer who has the following skill set:

Working on NLP solutions
Developing solutions based on pre-trained models.
Explore available solutions/models in the market.
Read and evaluate published papers on NLP.
Working on text summarization
Perform market research.
Has from 5 -6 years of experience 

Job Responsibilities

Develop POC's and solutions related to NLP's
Working on text-based solution for summarization, text analysis and generations
Train and finetune models
Prepare project documentations.
5-6 years of experience

About IHorizons

iHorizons is a leading provider of business solutions and technology services in the Arab World. Headquartered in Doha, Qatar, we work with prominent clients to support their digital service migration journeys. The ultimate outcomes are radically improved customer experiences and increased operational efficiencies.

We are a forward-looking organization, always enhancing our methodologies and adopting new technologies so that we would serve our customers better and improve our position in the market. We have an outstanding culture, and we provide unique opportunities for career growth to all our staff.

Powered by JazzHR

oQNfwZ5NmE"
AI/ML Senior Software Engineer,"Bjak · Petaling Jaya, Selangor, Malaysia  1 week ago  · 22 applicants","About the job
About Us

Bjak is focused on providing access to affordable and sustainable financial services for people in ASEAN. Headquartered in Malaysia, Bjak is the largest insurance portal in Southeast Asia. Our main portal, Bjak.com, helps millions find the insurance policy with the best value and highest coverage for them. Our investments in technology such as Custom API, blockchain, trading systems and data science is to enable easy access to financial services that were previously inaccessible or difficult to understand.

Our core strengths are in navigating the most complex regulations and environments, creating some of the most innovative products in the world. For instance, we are the first platform globally to simplify and offer investment-linked life and health insurance online, coupled with an instant talk-to-agent service.

If you enjoy building cutting edge platforms and ecosystems to give equal access to financial services for the masses - Speak to us.

Key Responsibilities:

Design, implement, and optimize AI and machine learning models and algorithms to solve real-world problems
Collaborate with data scientists to develop and seamlessly integrate AI features into software applications
Create scalable AI/ML pipelines for data processing
Build data-driven APIs for seamless AI integration in software
Analyze and improve AI model performance
Stay updated with the latest AI research and mentor junior engineers
Work with cross-functional teams to define project objectives

Requirements

Bachelor's or Master's degree in Computer Science, Machine Learning, or a related field
Proven experience as a software engineer with a focus on AI and machine learning
Strong programming skills in languages such as Python, Java, or C++
Proficiency in AI/ML frameworks and libraries
Experience with data preprocessing, feature engineering, and model evaluation
Knowledge of deep learning, natural language processing, or computer vision is a plus
Exceptional problem-solving and critical-thinking skills
Effective communication and teamwork abilities
A passion for staying at the forefront of AI and machine learning advancements

Benefits

Do something meaningful; Be a part of the future of finance technology and the no.1 company in the industry!
 Fast moving, challenging and unique business problems
 Attractive remuneration and performance incentives
 Strong learning and development plans for your career growth
 Easy to locate area with direct access to public transport
 Be coached and mentored by experts in your field
 International work environment and flat organization
 Competitive salary
 Hybrid working arrangements
 Flexible working hours & arrangement, Casual work attire"
